name,starting_at,result_info,league_name,home_team,away_team,home_goals,away_goals,home_position,away_position,home_corners,away_corners,home_shots-off-target,away_shots-off-target,home_shots-total,away_shots-total,home_attacks,away_attacks,home_dangerous-attacks,away_dangerous-attacks,home_ball-possession,away_ball-possession,home_penalties,away_penalties,home_shots-insidebox,away_shots-insidebox,home_shots-outsidebox,away_shots-outsidebox,home_offsides,away_offsides,home_goals-kicks,away_goals-kicks,home_goal-attempts,away_goal-attempts,home_fouls,away_fouls,home_saves,away_saves,home_yellowcards,away_yellowcards,odds_pinnacle_home,odds_pinnacle_draw,odds_pinnacle_away,odds_btts_pinnacle_no,odds_btts_pinnacle_yes,odds_over_pinnacle_2,odds_under_pinnacle_2,odds_over_pinnacle_2_25,odds_under_pinnacle_2_25,odds_over_pinnacle_2_5,odds_under_pinnacle_2_5,odds_bet365_home,odds_bet365_draw,odds_bet365_away,odds_btts_bet365_no,odds_btts_bet365_yes,odds_over_bet365_2_0,odds_under_bet365_2_0,"odds_over_bet365_2_0, 2_5","odds_under_bet365_2_0, 2_5",odds_over_bet365_2_5,odds_under_bet365_2_5,prob_home_pinacle,prob_draw_pinacle,prob_away_pinacle,prob_btts_pinacle,prob_no_btts_pinacle,prob_over_pinnacle_2,prob_under_pinnacle_2,prob_over_pinnacle_2_25,prob_under_pinnacle_2_25,prob_over_pinnacle_2_5,prob_under_pinnacle_2_5,prob_bet365_home,prob_bet365_draw,prob_bet365_away,prob_btts_bet365_no,prob_btts_bet365_yes,prob_over_bet365_2_0,prob_under_bet365_2_0,"prob_over_bet365_2_0, 2_5","prob_under_bet365_2_0, 2_5",prob_over_bet365_2_5,prob_under_bet365_2_5,Temporada
Monterrey vs Tijuana,2026-02-01 01:00:00,Game ended in draw.,Mexico Liga MX,Monterrey,Tijuana,2.0,2.0,5,7,6.0,6.0,12.0,9.0,21.0,16.0,95.0,85.0,37.0,47.0,58.0,42.0,0.0,1.0,16.0,7.0,5.0,9.0,1.0,3.0,9.0,11.0,17.0,14.0,12.0,12.0,4.0,6.0,2.0,5.0,1.68,4.1,5.03,2.1,1.78,,,,,1.9,1.99,1.66,3.9,5.0,2.05,1.7,,,,,1.82,1.97,0.6,0.24,0.2,0.56,0.48,,,,,0.53,0.5,0.6,0.26,0.2,0.49,0.59,,,,,0.55,0.51,2025-2026
León vs Tigres UANL,2026-02-01 01:10:00,Tigres UANL won after full-time.,Mexico Liga MX,León,Tigres UANL,1.0,2.0,9,10,6.0,4.0,7.0,7.0,13.0,16.0,106.0,94.0,37.0,43.0,51.0,49.0,,,7.0,11.0,6.0,5.0,4.0,2.0,9.0,9.0,10.0,13.0,12.0,7.0,4.0,3.0,5.0,3.0,3.67,3.64,2.05,2.24,1.69,,,,,1.88,2.0,3.5,3.5,2.05,2.05,1.7,,,,,1.82,1.97,0.27,0.27,0.49,0.59,0.45,,,,,0.53,0.5,0.29,0.29,0.49,0.49,0.59,,,,,0.55,0.51,2025-2026
Querétaro vs Pachuca,2026-02-01 23:00:00,Game ended in draw.,Mexico Liga MX,Querétaro,Pachuca,,,16,14,5.0,3.0,3.0,8.0,5.0,13.0,89.0,95.0,23.0,12.0,46.0,54.0,,,4.0,5.0,1.0,8.0,1.0,0.0,15.0,9.0,5.0,9.0,17.0,12.0,1.0,1.0,1.0,2.0,3.3,3.46,2.26,1.96,1.89,,,1.89,2.0,1.95,1.84,3.25,3.4,2.25,1.95,1.8,,,1.82,1.97,1.77,2.02,0.3,0.29,0.44,0.53,0.51,,,0.53,0.5,0.51,0.54,0.31,0.29,0.44,0.51,0.56,,,0.55,0.51,0.56,0.5,2025-2026
