name,starting_at,result_info,league_name,home_team,away_team,home_goals,away_goals,home_position,away_position,home_corners,away_corners,home_shots-off-target,away_shots-off-target,home_shots-total,away_shots-total,home_attacks,away_attacks,home_dangerous-attacks,away_dangerous-attacks,home_ball-possession,away_ball-possession,home_penalties,away_penalties,home_shots-insidebox,away_shots-insidebox,home_shots-outsidebox,away_shots-outsidebox,home_offsides,away_offsides,home_goals-kicks,away_goals-kicks,home_goal-attempts,away_goal-attempts,home_fouls,away_fouls,home_saves,away_saves,home_yellowcards,away_yellowcards,odds_pinnacle_home,odds_pinnacle_draw,odds_pinnacle_away,odds_btts_pinnacle_no,odds_btts_pinnacle_yes,odds_over_pinnacle_2,odds_under_pinnacle_2,odds_over_pinnacle_2_25,odds_under_pinnacle_2_25,odds_over_pinnacle_2_5,odds_under_pinnacle_2_5,odds_bet365_home,odds_bet365_draw,odds_bet365_away,odds_btts_bet365_no,odds_btts_bet365_yes,odds_over_bet365_2_0,odds_under_bet365_2_0,"odds_over_bet365_2_0, 2_5","odds_under_bet365_2_0, 2_5",odds_over_bet365_2_5,odds_under_bet365_2_5,prob_home_pinacle,prob_draw_pinacle,prob_away_pinacle,prob_btts_pinacle,prob_no_btts_pinacle,prob_over_pinnacle_2,prob_under_pinnacle_2,prob_over_pinnacle_2_25,prob_under_pinnacle_2_25,prob_over_pinnacle_2_5,prob_under_pinnacle_2_5,prob_bet365_home,prob_bet365_draw,prob_bet365_away,prob_btts_bet365_no,prob_btts_bet365_yes,prob_over_bet365_2_0,prob_under_bet365_2_0,"prob_over_bet365_2_0, 2_5","prob_under_bet365_2_0, 2_5",prob_over_bet365_2_5,prob_under_bet365_2_5,Temporada
Benfica II vs Porto II,2026-01-05 18:00:00,Game ended in draw.,Portugal LigaPro,Benfica II,Porto II,1.0,1.0,9,17,6.0,4.0,4.0,2.0,13.0,10.0,72.0,63.0,52.0,41.0,49.0,51.0,1.0,0.0,9.0,6.0,4.0,4.0,,,4.0,11.0,,,17.0,14.0,3.0,4.0,4.0,5.0,1.92,3.53,4.03,2.09,1.74,,,,,1.88,1.95,1.85,3.5,3.7,1.9,1.8,,,,,1.85,1.95,0.52,0.28,0.25,0.57,0.48,,,,,0.53,0.51,0.54,0.29,0.27,0.53,0.56,,,,,0.54,0.51,2025-2026
Vizela vs Torreense,2026-01-05 20:15:00,Torreense won after full-time.,Portugal LigaPro,Vizela,Torreense,0.0,1.0,5,10,3.0,2.0,4.0,4.0,15.0,10.0,112.0,88.0,67.0,50.0,56.0,44.0,,,7.0,6.0,8.0,4.0,0.0,2.0,8.0,6.0,,,12.0,11.0,2.0,7.0,1.0,2.0,2.04,3.25,3.99,1.89,1.91,,,1.85,1.99,,,1.95,3.25,3.6,1.83,1.83,,,1.85,1.95,,,0.49,0.31,0.25,0.52,0.53,,,0.54,0.5,,,0.51,0.31,0.28,0.55,0.55,,,0.54,0.51,,,2025-2026
Lusitania FC Lourosa vs Leixões,2026-01-08 20:15:00,,Portugal LigaPro,Lusitania FC Lourosa,Leixões,,,7,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,3.19,3.84,1.86,1.94,,,1.98,1.85,,,2.05,3.25,3.4,1.8,1.9,,,1.97,1.82,1.77,2.02,0.48,0.31,0.26,0.52,0.54,,,0.51,0.54,,,0.49,0.31,0.29,0.56,0.53,,,0.51,0.55,0.56,0.5,2025-2026
Sporting CP II vs UD Oliveirense,2026-02-01 11:00:00,Sporting CP II won after full-time.,Portugal LigaPro,Sporting CP II,UD Oliveirense,2.0,0.0,5,15,7.0,3.0,4.0,5.0,9.0,5.0,95.0,93.0,51.0,54.0,61.0,39.0,,,,,,,4.0,2.0,,,,,9.0,11.0,0.0,3.0,0.0,1.0,1.98,3.46,3.89,2.03,1.79,,,,,1.97,1.86,1.9,3.1,3.5,1.9,1.8,,,,,1.97,1.82,0.51,0.29,0.26,0.56,0.49,,,,,0.51,0.54,0.53,0.32,0.29,0.53,0.56,,,,,0.51,0.55,2025-2026
União de Leiria vs Paços de Ferreira,2026-02-01 11:00:00,,Portugal LigaPro,União de Leiria,Paços de Ferreira,,,6,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.71,3.72,5.05,1.85,1.95,,,1.82,1.96,2.03,1.81,1.66,3.25,4.75,1.72,2.0,,,1.8,2.0,1.8,2.0,0.58,0.27,0.2,0.51,0.54,,,0.55,0.51,0.49,0.55,0.6,0.31,0.21,0.58,0.5,,,0.56,0.5,0.56,0.5,2025-2026
Feirense vs Marítimo,2026-02-01 14:00:00,Game ended in draw.,Portugal LigaPro,Feirense,Marítimo,1.0,1.0,9,1,5.0,5.0,8.0,5.0,12.0,11.0,84.0,87.0,53.0,54.0,55.0,45.0,,,,,,,3.0,0.0,,,,,13.0,21.0,5.0,3.0,3.0,7.0,3.4,2.99,2.38,1.78,2.05,1.78,2.08,2.08,1.78,,,3.0,2.9,2.25,1.72,2.0,1.77,2.02,2.02,1.77,,,0.29,0.33,0.42,0.49,0.56,0.56,0.48,0.48,0.56,,,0.33,0.34,0.44,0.58,0.5,0.56,0.5,0.5,0.56,,,2025-2026
