team,media_home_goals,media_sofridos_home_goals,media_home_corners,media_sofridos_home_corners,media_home_shots-off-target,media_sofridos_home_shots-off-target,media_home_shots-total,media_sofridos_home_shots-total,media_home_attacks,media_sofridos_home_attacks,media_home_dangerous-attacks,media_sofridos_home_dangerous-attacks,media_home_ball-possession,media_sofridos_home_ball-possession,media_home_penalties,media_sofridos_home_penalties,media_home_shots-insidebox,media_sofridos_home_shots-insidebox,media_home_shots-outsidebox,media_sofridos_home_shots-outsidebox,media_home_offsides,media_sofridos_home_offsides,media_home_goals-kicks,media_sofridos_home_goals-kicks,media_home_goal-attempts,media_sofridos_home_goal-attempts,media_home_fouls,media_sofridos_home_fouls,media_home_saves,media_sofridos_home_saves,media_home_yellowcards,media_sofridos_home_yellowcards,media_prob_home_home_pinacle,media_prob_home_draw_pinacle,media_prob_home_away_pinacle,media_prob_home_btts_pinacle,media_prob_home_no_btts_pinacle,media_prob_home_over_pinnacle_2,media_prob_home_under_pinnacle_2,media_prob_home_over_pinnacle_2_25,media_prob_home_under_pinnacle_2_25,media_prob_home_over_pinnacle_2_5,media_prob_home_under_pinnacle_2_5,media_prob_home_bet365_home,media_prob_home_bet365_draw,media_prob_home_bet365_away,media_prob_home_btts_bet365_no,media_prob_home_btts_bet365_yes,media_prob_home_over_bet365_2_0,media_prob_home_under_bet365_2_0,"media_prob_home_over_bet365_2_0, 2_5","media_prob_home_under_bet365_2_0, 2_5",media_prob_home_over_bet365_2_5,media_prob_home_under_bet365_2_5,name_league,ano,media_sofridos_away_goals,media_away_goals,media_sofridos_away_corners,media_away_corners,media_sofridos_away_shots-off-target,media_away_shots-off-target,media_sofridos_away_shots-total,media_away_shots-total,media_sofridos_away_attacks,media_away_attacks,media_sofridos_away_dangerous-attacks,media_away_dangerous-attacks,media_sofridos_away_ball-possession,media_away_ball-possession,media_sofridos_away_penalties,media_away_penalties,media_sofridos_away_shots-insidebox,media_away_shots-insidebox,media_sofridos_away_shots-outsidebox,media_away_shots-outsidebox,media_sofridos_away_offsides,media_away_offsides,media_sofridos_away_goals-kicks,media_away_goals-kicks,media_sofridos_away_goal-attempts,media_away_goal-attempts,media_sofridos_away_fouls,media_away_fouls,media_sofridos_away_saves,media_away_saves,media_sofridos_away_yellowcards,media_away_yellowcards,media_prob_away_home_pinacle,media_prob_away_draw_pinacle,media_prob_away_away_pinacle,media_prob_away_btts_pinacle,media_prob_away_no_btts_pinacle,media_prob_away_over_pinnacle_2,media_prob_away_under_pinnacle_2,media_prob_away_over_pinnacle_2_25,media_prob_away_under_pinnacle_2_25,media_prob_away_over_pinnacle_2_5,media_prob_away_under_pinnacle_2_5,media_prob_away_bet365_home,media_prob_away_bet365_draw,media_prob_away_bet365_away,media_prob_away_btts_bet365_no,media_prob_away_btts_bet365_yes,media_prob_away_over_bet365_2_0,media_prob_away_under_bet365_2_0,"media_prob_away_over_bet365_2_0, 2_5","media_prob_away_under_bet365_2_0, 2_5",media_prob_away_over_bet365_2_5,media_prob_away_under_bet365_2_5
Mallorca,1.69,1.19,3.94,6.0,5.31,5.12,12.44,13.75,94.0,100.81,42.19,51.56,47.69,52.31,1.0,0.4,8.94,8.31,3.5,5.44,1.31,2.25,7.75,7.12,8.5,9.0,12.19,12.12,3.31,3.06,2.27,2.4,0.34,0.3,0.39,0.5,0.54,0.53,0.5,0.5,0.52,0.49,0.55,0.34,0.3,0.4,0.56,0.51,0.52,0.52,0.52,0.53,0.55,0.5,Spain La Liga,2025-2026,2.08,1.0,7.07,3.36,6.0,3.86,16.07,9.71,106.93,87.36,58.43,33.71,57.21,42.79,0.75,0.5,10.21,5.86,5.86,3.79,1.85,1.69,6.0,9.14,10.69,6.69,12.14,11.21,2.64,3.43,1.92,2.54,0.6,0.25,0.19,0.48,0.55,0.53,0.5,0.5,0.53,0.52,0.5,0.6,0.26,0.2,0.57,0.51,0.54,0.51,0.52,0.52,0.5,0.55
Osasuna,1.71,1.14,4.21,3.5,5.14,3.29,14.07,10.29,90.21,90.71,48.36,41.57,48.64,51.36,1.0,0.25,10.0,5.93,4.07,4.36,1.38,2.0,7.0,9.07,9.21,6.71,13.93,11.21,2.86,3.64,2.21,2.71,0.45,0.3,0.28,0.49,0.54,0.52,0.51,0.5,0.53,0.52,0.5,0.46,0.31,0.29,0.56,0.51,0.52,0.53,0.5,0.54,0.51,0.54,Spain La Liga,2025-2026,1.47,0.73,5.47,3.0,6.29,4.06,14.12,9.0,98.53,82.76,51.0,41.53,55.18,44.82,0.78,0.33,8.53,6.0,5.59,3.0,2.0,1.73,6.59,9.94,9.71,6.12,11.71,12.94,1.88,3.81,2.06,2.76,0.5,0.28,0.25,0.51,0.53,0.55,0.49,0.51,0.52,0.5,0.53,0.51,0.28,0.27,0.54,0.53,0.52,0.53,0.52,0.53,0.51,0.53
Rayo Vallecano,1.33,0.83,7.07,4.71,6.79,4.21,16.0,11.5,98.93,88.0,51.14,42.79,55.14,44.86,0.67,0.33,8.93,6.93,7.14,4.57,2.31,0.77,8.57,10.21,10.64,6.29,12.29,10.79,2.79,4.21,2.0,2.57,0.43,0.29,0.32,0.51,0.53,0.54,0.49,0.51,0.52,0.5,0.53,0.44,0.29,0.33,0.55,0.52,0.51,0.53,0.52,0.52,0.52,0.53,Spain La Liga,2025-2026,1.86,0.79,5.6,5.2,4.6,4.87,12.67,11.6,92.13,89.93,48.4,41.27,47.27,52.73,0.67,0.33,8.73,6.2,3.93,5.27,1.2,1.93,7.33,7.8,8.53,7.53,10.8,14.2,2.8,2.73,1.73,3.4,0.49,0.28,0.26,0.52,0.51,0.52,0.51,0.51,0.52,0.49,0.54,0.5,0.28,0.27,0.54,0.53,0.49,0.55,0.52,0.53,0.5,0.54
Real Betis,1.92,1.15,4.36,4.43,6.57,5.21,16.07,11.93,96.57,87.93,47.79,40.21,52.21,47.79,0.67,1.0,9.43,7.07,6.64,4.86,2.21,2.93,6.43,8.07,11.93,8.36,10.79,14.14,2.86,3.64,1.79,2.86,0.47,0.27,0.29,0.56,0.48,0.52,0.5,0.52,0.51,0.51,0.51,0.49,0.27,0.3,0.5,0.58,0.54,0.5,0.53,0.51,0.51,0.53,Spain La Liga,2025-2026,1.5,1.38,5.82,4.47,4.47,4.88,12.29,12.76,105.12,87.53,55.35,41.53,50.47,49.53,1.0,0.0,7.59,7.71,4.71,5.06,3.24,1.12,7.65,7.65,8.76,8.29,13.71,10.35,3.12,3.31,2.24,2.18,0.4,0.29,0.34,0.56,0.48,0.51,0.52,0.52,0.51,0.5,0.53,0.41,0.29,0.35,0.5,0.57,0.54,0.5,0.54,0.5,0.52,0.52
Real Madrid,2.29,0.82,6.88,3.0,6.82,4.18,19.35,10.41,123.12,74.71,70.18,34.29,59.82,40.18,1.22,0.11,12.18,6.18,7.18,4.18,2.33,0.73,5.59,9.88,13.65,6.65,10.06,13.59,2.29,5.18,2.12,2.47,0.75,0.17,0.11,0.55,0.49,,,0.54,0.49,0.51,0.52,0.76,0.17,0.12,0.51,0.56,,,,,0.55,0.5,Spain La Liga,2025-2026,1.08,2.08,4.21,6.07,4.29,6.71,10.14,17.21,78.5,115.0,40.14,61.64,41.14,58.86,0.4,0.6,6.36,10.79,3.79,6.43,1.15,1.77,8.79,7.71,7.86,12.5,14.14,10.07,4.43,2.0,2.71,1.29,0.19,0.23,0.61,0.57,0.46,,,0.55,0.48,0.53,0.5,0.2,0.23,0.62,0.49,0.58,,,0.52,0.52,0.52,0.52
Real Oviedo,0.7,1.3,4.36,5.5,4.43,5.29,9.57,14.21,84.43,101.29,39.64,51.0,47.79,52.21,0.0,1.0,5.86,8.57,3.71,5.64,2.86,1.43,7.57,6.5,7.0,9.43,11.29,11.79,4.07,2.43,2.21,1.43,0.29,0.3,0.45,0.5,0.54,0.54,0.49,0.49,0.53,0.5,0.53,0.3,0.3,0.46,0.55,0.52,0.53,0.51,0.52,0.53,0.52,0.53,Spain La Liga,2025-2026,2.07,0.93,6.53,2.8,5.87,3.73,16.47,9.13,113.87,79.0,57.0,31.53,56.8,43.2,0.8,0.6,10.4,6.07,6.07,3.07,1.29,1.71,6.0,8.93,12.0,6.53,11.6,14.0,2.33,4.67,1.6,2.53,0.58,0.27,0.18,0.45,0.58,0.52,0.51,0.5,0.53,0.51,0.53,0.6,0.28,0.19,0.59,0.48,0.51,0.53,0.5,0.54,0.52,0.52
Real Sociedad,1.81,1.38,5.88,4.56,4.5,5.31,12.62,11.5,96.94,99.0,46.56,45.62,49.75,50.25,0.83,0.17,7.81,7.44,4.81,4.06,1.94,1.25,7.25,8.19,9.2,8.07,13.94,12.62,2.19,2.94,1.94,2.69,0.44,0.28,0.31,0.55,0.48,0.52,0.51,0.53,0.5,0.51,0.52,0.46,0.28,0.32,0.51,0.56,0.53,0.51,0.53,0.51,0.51,0.53,Spain La Liga,2025-2026,1.71,1.14,4.64,5.43,6.36,4.71,14.79,12.64,97.64,97.43,47.64,45.29,49.36,50.64,1.0,0.5,9.79,7.29,5.0,5.36,2.0,3.0,8.07,8.93,10.36,9.21,11.14,13.79,3.43,2.86,2.21,2.14,0.45,0.29,0.29,0.53,0.51,0.54,0.49,0.51,0.52,0.52,0.51,0.46,0.29,0.3,0.54,0.54,0.54,0.5,0.53,0.52,0.51,0.53
Sevilla,1.31,1.44,4.75,3.56,3.81,3.25,10.94,10.0,96.31,83.31,50.75,32.81,52.31,47.69,0.71,0.43,7.56,7.0,3.38,2.94,3.12,0.44,6.0,6.5,7.75,6.19,15.19,13.94,2.62,2.31,3.0,2.56,0.42,0.3,0.31,0.52,0.52,0.54,0.49,0.5,0.53,0.49,0.53,0.43,0.3,0.32,0.54,0.53,0.54,0.51,0.52,0.52,0.52,0.53,Spain La Liga,2025-2026,2.0,1.21,6.0,5.43,3.86,4.71,11.93,11.79,97.57,90.71,42.86,38.93,49.79,50.21,1.0,0.12,8.71,7.5,3.21,4.29,1.23,2.38,6.79,6.21,7.71,7.5,12.14,13.64,2.5,2.93,1.86,2.86,0.52,0.27,0.23,0.51,0.52,0.53,0.5,0.51,0.52,0.5,0.53,0.54,0.27,0.24,0.55,0.52,0.52,0.53,0.53,0.52,0.51,0.53
Valencia,1.4,1.2,6.47,4.13,5.67,3.93,13.8,9.33,93.47,89.87,47.73,40.73,51.27,48.73,0.83,0.33,9.0,6.0,4.8,3.33,1.64,2.5,6.27,7.27,8.07,7.07,12.53,12.87,2.21,2.29,1.87,3.27,0.4,0.3,0.33,0.51,0.53,0.53,0.5,0.49,0.54,0.5,0.53,0.42,0.3,0.34,0.55,0.52,0.55,0.5,0.51,0.53,0.52,0.52,Spain La Liga,2025-2026,1.8,0.87,4.94,4.25,5.75,4.12,14.25,9.94,101.25,78.12,52.38,35.5,54.44,45.56,1.33,0.67,9.25,6.31,5.0,3.69,2.94,1.56,5.44,8.75,10.88,6.62,11.81,11.62,1.94,3.56,1.62,1.88,0.49,0.28,0.26,0.51,0.53,0.56,0.47,0.5,0.52,0.5,0.54,0.5,0.28,0.27,0.55,0.52,0.53,0.51,0.52,0.52,0.52,0.52
Villarreal,2.29,0.86,5.14,4.5,6.07,4.71,15.07,11.29,86.64,108.07,47.0,48.36,47.36,52.64,0.0,1.0,10.64,6.71,4.43,4.57,2.83,1.0,7.0,8.93,11.62,6.92,12.5,10.93,2.57,3.71,1.43,1.86,0.55,0.25,0.24,0.56,0.47,,,0.54,0.49,0.51,0.52,0.57,0.25,0.24,0.5,0.58,,,0.55,0.5,0.52,0.52,Spain La Liga,2025-2026,1.36,1.43,5.64,2.86,5.07,3.79,13.86,9.5,128.86,74.71,66.86,33.71,58.93,41.07,0.5,0.5,8.14,6.79,5.71,2.71,1.33,1.83,6.36,8.43,7.71,6.93,13.29,12.0,2.0,2.36,2.21,3.0,0.36,0.28,0.39,0.58,0.45,0.48,0.55,0.54,0.49,0.52,0.51,0.37,0.28,0.4,0.49,0.59,0.56,0.48,0.52,0.52,0.52,0.52
