team,media_home_goals,media_sofridos_home_goals,media_home_corners,media_sofridos_home_corners,media_home_shots-off-target,media_sofridos_home_shots-off-target,media_home_shots-total,media_sofridos_home_shots-total,media_home_attacks,media_sofridos_home_attacks,media_home_dangerous-attacks,media_sofridos_home_dangerous-attacks,media_home_ball-possession,media_sofridos_home_ball-possession,media_home_penalties,media_sofridos_home_penalties,media_home_shots-insidebox,media_sofridos_home_shots-insidebox,media_home_shots-outsidebox,media_sofridos_home_shots-outsidebox,media_home_offsides,media_sofridos_home_offsides,media_home_goals-kicks,media_sofridos_home_goals-kicks,media_home_goal-attempts,media_sofridos_home_goal-attempts,media_home_fouls,media_sofridos_home_fouls,media_home_saves,media_sofridos_home_saves,media_home_yellowcards,media_sofridos_home_yellowcards,media_prob_home_home_pinacle,media_prob_home_draw_pinacle,media_prob_home_away_pinacle,media_prob_home_btts_pinacle,media_prob_home_no_btts_pinacle,media_prob_home_over_pinnacle_2,media_prob_home_under_pinnacle_2,media_prob_home_over_pinnacle_2_25,media_prob_home_under_pinnacle_2_25,media_prob_home_over_pinnacle_2_5,media_prob_home_under_pinnacle_2_5,media_prob_home_bet365_home,media_prob_home_bet365_draw,media_prob_home_bet365_away,media_prob_home_btts_bet365_no,media_prob_home_btts_bet365_yes,media_prob_home_over_bet365_2_0,media_prob_home_under_bet365_2_0,"media_prob_home_over_bet365_2_0, 2_5","media_prob_home_under_bet365_2_0, 2_5",media_prob_home_over_bet365_2_5,media_prob_home_under_bet365_2_5,name_league,ano,media_sofridos_away_goals,media_away_goals,media_sofridos_away_corners,media_away_corners,media_sofridos_away_shots-off-target,media_away_shots-off-target,media_sofridos_away_shots-total,media_away_shots-total,media_sofridos_away_attacks,media_away_attacks,media_sofridos_away_dangerous-attacks,media_away_dangerous-attacks,media_sofridos_away_ball-possession,media_away_ball-possession,media_sofridos_away_penalties,media_away_penalties,media_sofridos_away_shots-insidebox,media_away_shots-insidebox,media_sofridos_away_shots-outsidebox,media_away_shots-outsidebox,media_sofridos_away_offsides,media_away_offsides,media_sofridos_away_goals-kicks,media_away_goals-kicks,media_sofridos_away_goal-attempts,media_away_goal-attempts,media_sofridos_away_fouls,media_away_fouls,media_sofridos_away_saves,media_away_saves,media_sofridos_away_yellowcards,media_away_yellowcards,media_prob_away_home_pinacle,media_prob_away_draw_pinacle,media_prob_away_away_pinacle,media_prob_away_btts_pinacle,media_prob_away_no_btts_pinacle,media_prob_away_over_pinnacle_2,media_prob_away_under_pinnacle_2,media_prob_away_over_pinnacle_2_25,media_prob_away_under_pinnacle_2_25,media_prob_away_over_pinnacle_2_5,media_prob_away_under_pinnacle_2_5,media_prob_away_bet365_home,media_prob_away_bet365_draw,media_prob_away_bet365_away,media_prob_away_btts_bet365_no,media_prob_away_btts_bet365_yes,media_prob_away_over_bet365_2_0,media_prob_away_under_bet365_2_0,"media_prob_away_over_bet365_2_0, 2_5","media_prob_away_under_bet365_2_0, 2_5",media_prob_away_over_bet365_2_5,media_prob_away_under_bet365_2_5
Atlético Progreso,1.27,1.47,5.56,4.19,5.06,3.94,12.56,10.44,105.53,102.4,71.27,59.8,47.69,52.31,0.57,0.86,7.19,6.44,5.38,4.0,1.47,1.33,7.94,9.31,10.4,6.4,12.31,11.88,3.0,3.19,3.25,2.94,0.33,0.29,0.41,0.51,0.54,0.55,0.49,0.51,0.53,0.52,0.53,0.34,0.29,0.44,0.57,0.51,0.55,0.5,0.52,0.54,0.52,0.53,Uruguay Primera Division,2025,2.0,1.0,5.12,4.81,4.88,4.25,11.75,10.94,111.31,99.25,73.25,60.19,57.25,42.75,1.0,0.5,6.73,5.53,5.47,5.87,1.27,1.8,7.4,10.93,9.0,6.0,11.0,11.4,2.94,3.06,2.81,2.56,0.53,0.28,0.23,0.49,0.56,0.51,0.52,0.52,0.51,0.51,0.53,0.55,0.29,0.24,0.57,0.51,0.52,0.53,0.54,0.51,0.52,0.54
Boston River,2.0,1.07,4.33,3.89,3.17,5.22,9.78,12.11,91.17,97.11,54.06,59.89,53.94,46.06,0.25,0.75,5.72,5.94,4.06,6.17,1.65,1.47,6.28,6.39,7.29,11.29,12.44,10.72,3.28,2.44,2.89,2.33,0.41,0.3,0.33,0.48,0.57,0.53,0.5,0.5,0.54,0.52,0.54,0.44,0.29,0.34,0.6,0.49,0.55,0.5,0.51,0.55,0.51,0.53,Uruguay Primera Division,2025,1.58,1.0,4.21,4.0,6.14,3.5,13.5,8.64,105.14,107.71,63.21,57.14,44.79,55.21,0.33,0.67,7.85,5.38,6.23,3.46,1.27,1.45,6.85,7.08,6.5,3.5,11.62,12.23,2.0,3.64,2.07,2.93,0.48,0.3,0.26,0.49,0.56,0.53,0.51,0.5,0.53,0.52,0.52,0.49,0.3,0.29,0.59,0.5,0.54,0.51,0.51,0.54,0.52,0.52
Cerro,1.08,1.08,2.64,5.5,3.36,4.71,7.36,12.0,92.85,101.38,55.69,62.15,46.93,53.07,1.0,0.0,6.2,7.7,2.8,6.6,1.1,2.1,9.1,8.3,4.83,7.33,12.9,13.5,3.38,1.62,3.07,3.0,0.34,0.34,0.35,0.45,0.59,0.51,0.53,0.49,0.56,,,0.38,0.32,0.38,0.62,0.45,0.51,0.54,0.48,0.56,,,Uruguay Primera Division,2025,1.93,0.93,4.89,4.0,5.17,3.78,14.17,8.06,97.28,87.0,59.33,45.61,56.56,43.44,0.8,0.2,7.35,4.29,7.12,4.06,1.35,1.47,7.06,9.59,10.6,6.2,12.29,14.76,1.94,3.88,2.22,3.44,0.54,0.29,0.21,0.44,0.6,0.52,0.52,0.5,0.54,0.51,0.54,0.55,0.29,0.23,0.63,0.45,0.52,0.53,0.51,0.55,0.54,0.52
Cerro Largo,1.29,1.29,4.25,4.06,4.69,3.94,10.88,10.0,87.56,91.38,54.19,53.44,49.75,50.25,0.4,0.6,6.79,5.5,4.43,4.79,1.71,1.36,7.36,9.0,7.67,6.5,12.57,11.79,2.88,2.81,2.88,2.5,0.4,0.32,0.32,0.46,0.59,0.51,0.53,0.5,0.54,0.5,0.55,0.42,0.31,0.34,0.61,0.47,0.52,0.53,0.5,0.55,0.51,0.54,Uruguay Primera Division,2025,1.29,1.0,4.62,3.94,4.94,3.31,11.94,10.31,106.44,101.25,65.88,57.06,56.25,43.75,0.67,0.67,6.56,5.5,5.38,4.81,1.87,1.6,6.12,8.75,8.0,6.5,12.5,14.06,3.19,3.38,3.0,3.06,0.5,0.31,0.24,0.47,0.57,0.53,0.51,0.49,0.55,0.51,0.54,0.51,0.3,0.27,0.6,0.48,0.53,0.52,0.51,0.55,0.52,0.53
Danubio,1.77,1.31,5.13,4.67,5.2,4.73,12.2,12.13,100.67,100.13,59.6,58.13,49.53,50.47,0.5,0.5,6.71,7.07,5.93,5.5,1.58,1.33,8.79,8.5,8.5,8.25,11.36,12.5,3.47,2.8,2.13,3.07,0.41,0.32,0.31,0.46,0.58,0.51,0.52,0.49,0.55,,,0.43,0.31,0.34,0.61,0.47,0.52,0.53,0.5,0.56,,,Uruguay Primera Division,2025,1.4,0.93,4.24,4.65,3.94,4.12,11.12,9.71,111.69,98.25,64.0,60.31,54.88,45.12,0.5,0.5,6.0,5.56,5.69,4.31,1.33,1.33,8.31,7.0,7.6,7.0,13.31,12.06,2.59,2.71,2.94,2.76,0.43,0.31,0.3,0.47,0.57,0.52,0.52,0.53,0.51,0.51,0.53,0.46,0.3,0.32,0.61,0.47,0.52,0.53,0.53,0.53,0.53,0.52
Defensor Sporting,1.69,0.88,4.76,3.88,4.76,3.82,12.76,10.29,100.82,94.24,56.82,51.71,55.24,44.76,0.75,0.25,7.5,4.81,5.75,5.88,2.06,1.56,6.81,7.88,9.4,8.2,11.69,12.31,3.41,3.47,2.35,2.65,0.5,0.29,0.25,0.49,0.55,0.54,0.5,0.5,0.53,0.5,0.54,0.51,0.3,0.27,0.58,0.5,0.55,0.5,0.51,0.55,0.52,0.53,Uruguay Primera Division,2025,1.42,0.83,5.0,4.27,4.47,4.53,12.53,10.07,99.07,97.07,59.93,51.87,49.33,50.67,1.0,0.0,7.14,6.21,5.79,4.36,1.71,2.0,7.0,7.07,10.0,5.5,14.29,10.07,2.33,3.87,2.2,1.8,0.38,0.31,0.35,0.49,0.55,0.54,0.5,0.51,0.53,0.52,0.52,0.4,0.3,0.37,0.58,0.51,0.55,0.51,0.51,0.54,0.52,0.53
Juventud,1.6,0.93,4.31,5.5,3.44,5.38,9.81,12.81,104.38,106.75,62.38,71.5,49.5,50.5,0.67,0.44,6.33,6.53,3.8,6.4,1.8,1.87,8.4,8.0,7.75,5.75,10.33,10.8,3.69,2.69,1.56,1.81,0.38,0.3,0.36,0.52,0.53,0.55,0.5,0.52,0.52,0.5,0.54,0.41,0.3,0.37,0.55,0.54,0.54,0.51,0.52,0.53,0.51,0.54,Uruguay Primera Division,2025,1.43,1.29,4.25,4.31,4.75,4.06,12.88,10.12,103.5,101.0,67.25,60.06,50.56,49.44,0.2,0.8,6.81,5.75,6.06,4.38,1.0,3.07,6.5,7.81,9.83,6.83,11.94,10.69,2.19,2.94,2.25,2.12,0.45,0.29,0.3,0.5,0.55,0.52,0.51,0.5,0.54,0.5,0.54,0.47,0.29,0.31,0.57,0.51,0.55,0.5,0.51,0.54,0.51,0.54
Liverpool,2.0,1.08,4.69,4.19,4.19,6.25,12.06,12.94,103.38,91.19,61.88,55.31,56.19,43.81,0.67,0.33,7.27,6.53,5.07,6.33,1.46,1.62,6.07,8.73,8.5,8.75,10.2,12.6,2.75,3.94,1.81,2.94,0.47,0.29,0.28,0.5,0.55,0.55,0.48,0.52,0.52,0.51,0.53,0.48,0.3,0.3,0.57,0.51,0.56,0.5,0.52,0.54,0.52,0.54,Uruguay Primera Division,2025,1.0,1.2,4.62,4.44,5.38,4.38,12.88,12.31,102.4,104.47,58.87,60.0,43.38,56.62,0.33,1.0,7.0,6.56,5.88,5.75,1.4,1.07,7.56,6.31,7.5,7.0,12.44,9.0,3.81,3.25,3.06,2.19,0.35,0.3,0.4,0.52,0.52,0.55,0.49,0.52,0.52,0.51,0.54,0.36,0.3,0.41,0.55,0.54,0.55,0.5,0.52,0.53,0.52,0.53
Miramar Misiones,0.85,0.92,4.53,5.8,3.93,4.6,9.07,10.4,103.6,106.4,60.47,64.67,47.4,52.6,0.5,1.0,5.0,6.15,4.85,4.85,1.08,1.31,8.15,9.31,5.4,6.2,13.62,12.08,2.73,2.67,2.67,3.13,0.29,0.3,0.45,0.49,0.56,0.53,0.5,0.51,0.53,0.5,0.54,0.32,0.29,0.48,0.59,0.49,0.54,0.51,0.51,0.54,0.52,0.53,Uruguay Primera Division,2025,1.94,1.19,6.18,3.76,4.41,4.65,12.65,10.24,109.0,95.12,72.12,60.0,56.06,43.94,0.78,0.44,8.06,5.56,5.19,5.0,1.33,1.07,7.62,10.06,7.83,7.33,12.44,14.5,2.69,3.31,2.29,3.76,0.53,0.29,0.22,0.48,0.57,0.54,0.5,0.51,0.52,0.5,0.55,0.54,0.3,0.24,0.6,0.48,0.54,0.51,0.52,0.54,0.51,0.54
Montevideo City Torque,1.46,1.23,4.6,4.4,5.0,4.2,13.07,10.67,106.21,94.86,64.5,56.43,53.93,46.07,0.5,1.0,7.07,4.93,6.0,5.73,0.71,1.5,7.93,7.87,9.5,6.0,13.0,10.6,3.07,3.6,2.87,2.47,0.47,0.28,0.29,0.49,0.56,0.55,0.5,0.52,0.52,0.51,0.53,0.48,0.3,0.3,0.58,0.51,0.53,0.52,0.52,0.53,0.51,0.55,Uruguay Primera Division,2025,1.93,1.47,4.24,5.29,4.0,4.71,10.88,11.18,92.06,101.59,57.06,65.59,45.18,54.82,0.57,0.57,7.47,6.27,4.27,5.53,1.4,1.27,8.73,6.13,6.75,8.25,11.4,11.27,3.24,2.82,2.24,2.88,0.38,0.31,0.35,0.51,0.53,0.54,0.5,0.52,0.51,0.5,0.54,0.41,0.31,0.36,0.55,0.53,0.54,0.51,0.52,0.53,0.51,0.55
