name,starting_at,result_info,league_name,home_team,away_team,home_goals,away_goals,home_position,away_position,home_corners,away_corners,home_shots-off-target,away_shots-off-target,home_shots-total,away_shots-total,home_attacks,away_attacks,home_dangerous-attacks,away_dangerous-attacks,home_ball-possession,away_ball-possession,home_penalties,away_penalties,home_shots-insidebox,away_shots-insidebox,home_shots-outsidebox,away_shots-outsidebox,home_offsides,away_offsides,home_goals-kicks,away_goals-kicks,home_goal-attempts,away_goal-attempts,home_fouls,away_fouls,home_saves,away_saves,home_yellowcards,away_yellowcards,odds_pinnacle_home,odds_pinnacle_draw,odds_pinnacle_away,odds_btts_pinnacle_no,odds_btts_pinnacle_yes,odds_over_pinnacle_2,odds_under_pinnacle_2,odds_over_pinnacle_2_25,odds_under_pinnacle_2_25,odds_over_pinnacle_2_5,odds_under_pinnacle_2_5,odds_bet365_home,odds_bet365_draw,odds_bet365_away,odds_btts_bet365_no,odds_btts_bet365_yes,odds_over_bet365_2_0,odds_under_bet365_2_0,"odds_over_bet365_2_0, 2_5","odds_under_bet365_2_0, 2_5",odds_over_bet365_2_5,odds_under_bet365_2_5,prob_home_pinacle,prob_draw_pinacle,prob_away_pinacle,prob_btts_pinacle,prob_no_btts_pinacle,prob_over_pinnacle_2,prob_under_pinnacle_2,prob_over_pinnacle_2_25,prob_under_pinnacle_2_25,prob_over_pinnacle_2_5,prob_under_pinnacle_2_5,prob_bet365_home,prob_bet365_draw,prob_bet365_away,prob_btts_bet365_no,prob_btts_bet365_yes,prob_over_bet365_2_0,prob_under_bet365_2_0,"prob_over_bet365_2_0, 2_5","prob_under_bet365_2_0, 2_5",prob_over_bet365_2_5,prob_under_bet365_2_5,Temporada
San Lorenzo vs Central Cordoba SdE,2026-01-31 20:30:00,San Lorenzo won after full-time.,Argentina Liga Profissional de Futebol,San Lorenzo,Central Cordoba SdE,1.0,0.0,6.0,13.0,7.0,4.0,5.0,4.0,11.0,8.0,90.0,92.0,66.0,55.0,52.0,48.0,,,8.0,4.0,3.0,4.0,1.0,0.0,6.0,11.0,4.0,7.0,12.0,17.0,3.0,1.0,2.0,4.0,1.81,3.01,6.6,1.46,2.82,,,,,,,1.75,3.0,6.5,1.4,2.75,,,,,,,0.55,0.33,0.15,0.35,0.68,,,,,,,0.57,0.33,0.15,0.71,0.36,,,,,,,2026
Independiente vs Vélez Sarsfield,2026-01-31 22:45:00,Game ended in draw.,Argentina Liga Profissional de Futebol,Independiente,Vélez Sarsfield,1.0,1.0,10.0,2.0,3.0,6.0,4.0,4.0,13.0,12.0,101.0,85.0,41.0,44.0,53.0,47.0,,,8.0,11.0,5.0,1.0,7.0,3.0,5.0,7.0,8.0,8.0,9.0,14.0,5.0,4.0,1.0,1.0,2.26,2.97,3.94,1.68,2.26,2.04,1.85,,,,,2.15,3.0,3.75,1.61,2.2,2.02,1.77,,,,,0.44,0.34,0.25,0.44,0.6,0.49,0.54,,,,,0.47,0.33,0.27,0.62,0.45,0.5,0.56,,,,,2026
Atlético Tucumán vs Huracán,2026-02-01 01:00:00,Game ended in draw.,Argentina Liga Profissional de Futebol,Atlético Tucumán,Huracán,1.0,1.0,11.0,10.0,6.0,5.0,6.0,5.0,12.0,9.0,86.0,90.0,60.0,51.0,47.0,53.0,1.0,1.0,7.0,7.0,5.0,2.0,1.0,3.0,10.0,14.0,10.0,4.0,9.0,15.0,0.0,3.0,2.0,4.0,2.77,2.79,3.18,1.58,2.46,,,,,,,2.75,2.75,3.0,1.57,2.25,,,,,,,0.36,0.36,0.31,0.41,0.63,,,,,,,0.36,0.36,0.33,0.64,0.44,,,,,,,2026
Talleres Córdoba vs Platense,2026-02-01 01:00:00,Platense won after full-time.,Argentina Liga Profissional de Futebol,Talleres Córdoba,Platense,1.0,2.0,7.0,5.0,6.0,2.0,7.0,2.0,12.0,5.0,106.0,81.0,48.0,30.0,60.0,40.0,0.0,1.0,10.0,3.0,2.0,2.0,2.0,1.0,5.0,7.0,8.0,5.0,13.0,7.0,1.0,2.0,2.0,4.0,2.01,2.97,4.97,1.58,2.47,2.09,1.77,,,,,1.95,3.0,4.75,1.53,2.37,,,,,,,0.5,0.34,0.2,0.4,0.63,0.48,0.56,,,,,0.51,0.33,0.21,0.65,0.42,,,,,,,2026
Barracas Central vs Deportivo Riestra,2026-02-01 20:00:00,Game ended in draw.,Argentina Liga Profissional de Futebol,Barracas Central,Deportivo Riestra,1.0,1.0,13.0,15.0,0.0,2.0,3.0,5.0,11.0,9.0,110.0,94.0,63.0,73.0,64.0,36.0,1.0,0.0,2.0,5.0,9.0,4.0,0.0,2.0,5.0,10.0,8.0,6.0,8.0,19.0,1.0,3.0,6.0,5.0,3.11,2.63,3.02,1.44,2.91,,,,,,,3.0,2.62,3.0,1.4,2.75,,,,,,,0.32,0.38,0.33,0.34,0.69,,,,,,,0.33,0.38,0.33,0.71,0.36,,,,,,,2026
Boca Juniors vs Newell's Old Boys,2026-02-01 22:15:00,Boca Juniors won after full-time.,Argentina Liga Profissional de Futebol,Boca Juniors,Newell's Old Boys,2.0,0.0,8.0,11.0,2.0,1.0,3.0,3.0,8.0,6.0,66.0,60.0,39.0,27.0,60.0,40.0,1.0,0.0,4.0,4.0,4.0,2.0,1.0,0.0,11.0,7.0,9.0,4.0,15.0,23.0,1.0,3.0,3.0,3.0,1.47,4.04,9.03,1.48,2.74,1.84,2.06,2.08,1.81,,,1.45,3.9,9.5,1.5,2.5,1.82,1.97,1.82,1.97,,,0.68,0.25,0.11,0.36,0.68,0.54,0.49,0.48,0.55,,,0.69,0.26,0.11,0.67,0.4,0.55,0.51,0.55,0.51,,,2026
Rosario Central vs River Plate,2026-02-02 00:30:00,Game ended in draw.,Argentina Liga Profissional de Futebol,Rosario Central,River Plate,,,6.0,1.0,6.0,3.0,4.0,7.0,9.0,17.0,92.0,125.0,66.0,71.0,34.0,66.0,,,7.0,8.0,2.0,9.0,5.0,2.0,10.0,8.0,7.0,12.0,6.0,8.0,4.0,3.0,2.0,4.0,2.75,2.91,3.06,1.75,2.14,2.05,1.84,,,,,2.7,3.0,2.9,1.66,2.1,1.97,1.82,,,,,0.36,0.34,0.33,0.47,0.57,0.49,0.54,,,,,0.37,0.33,0.34,0.6,0.48,0.51,0.55,,,,,2026
Gimnasia La Plata vs Aldosivi,2026-02-02 20:30:00,Gimnasia La Plata won after full-time.,Argentina Liga Profissional de Futebol,Gimnasia La Plata,Aldosivi,3.0,1.0,8.0,9.0,1.0,3.0,7.0,7.0,14.0,13.0,91.0,103.0,52.0,64.0,50.0,50.0,1.0,1.0,6.0,12.0,8.0,1.0,1.0,1.0,7.0,13.0,13.0,5.0,13.0,17.0,0.0,3.0,1.0,2.0,2.08,2.91,4.75,1.56,2.5,2.06,1.79,,,,,2.0,2.87,4.75,1.53,2.37,,,,,,,0.48,0.34,0.21,0.4,0.64,0.49,0.56,,,,,0.5,0.35,0.21,0.65,0.42,,,,,,,2026
Tigre vs Racing Club,2026-02-02 22:45:00,Tigre won after full-time.,Argentina Liga Profissional de Futebol,Tigre,Racing Club,3.0,1.0,3.0,15.0,5.0,7.0,4.0,8.0,12.0,12.0,72.0,109.0,25.0,30.0,33.0,67.0,,,8.0,6.0,4.0,6.0,3.0,1.0,14.0,7.0,11.0,11.0,10.0,13.0,3.0,5.0,0.0,4.0,4.03,2.93,2.25,1.6,2.42,2.06,1.79,,,,,4.0,2.87,2.25,1.57,2.25,1.75,2.05,,,,,0.25,0.34,0.44,0.41,0.62,0.49,0.56,,,,,0.25,0.35,0.44,0.64,0.44,0.57,0.49,,,,,2026
Defensa y Justicia vs Estudiantes,2026-02-02 22:45:00,Game ended in draw.,Argentina Liga Profissional de Futebol,Defensa y Justicia,Estudiantes,,,7.0,6.0,3.0,0.0,6.0,6.0,14.0,9.0,78.0,50.0,36.0,24.0,63.0,37.0,1.0,0.0,7.0,5.0,7.0,4.0,6.0,0.0,9.0,13.0,11.0,6.0,8.0,8.0,1.0,6.0,1.0,2.0,3.67,2.89,2.41,1.69,2.24,2.11,1.8,,,,,3.3,3.0,2.35,1.61,2.2,2.02,1.77,,,,,0.27,0.35,0.41,0.45,0.59,0.47,0.56,,,,,0.3,0.33,0.43,0.62,0.45,0.5,0.56,,,,,2026
Argentinos Juniors vs Belgrano,2026-02-03 01:00:00,Game ended in draw.,Argentina Liga Profissional de Futebol,Argentinos Juniors,Belgrano,,,6.0,5.0,5.0,1.0,9.0,5.0,17.0,12.0,124.0,104.0,90.0,61.0,60.0,40.0,,,12.0,6.0,5.0,6.0,4.0,1.0,5.0,10.0,16.0,10.0,6.0,7.0,5.0,6.0,,,1.71,3.48,6.02,1.57,2.5,1.94,1.94,2.08,1.81,,,1.66,3.3,6.0,1.53,2.37,1.92,1.87,1.8,2.0,,,0.58,0.29,0.17,0.4,0.64,0.52,0.52,0.48,0.55,,,0.6,0.3,0.17,0.65,0.42,0.52,0.53,0.56,0.5,,,2026
Unión Santa Fe vs Gimnasia y Esgrima Mendoza,2026-02-03 01:00:00,Unión Santa Fe won after full-time.,Argentina Liga Profissional de Futebol,Unión Santa Fe,Gimnasia y Esgrima Mendoza,4.0,0.0,11.0,9.0,3.0,1.0,6.0,2.0,17.0,4.0,111.0,64.0,56.0,28.0,58.0,42.0,1.0,0.0,12.0,2.0,5.0,2.0,2.0,0.0,5.0,10.0,12.0,2.0,10.0,8.0,1.0,4.0,1.0,1.0,1.74,3.37,6.1,1.56,2.53,2.08,1.82,,,,,1.72,3.25,5.75,1.5,2.5,2.05,1.75,,,,,0.57,0.3,0.16,0.4,0.64,0.48,0.55,,,,,0.58,0.31,0.17,0.67,0.4,0.49,0.57,,,,,2026
Banfield vs Estudiantes de Río Cuarto,2026-02-03 22:00:00,Banfield won after full-time.,Argentina Liga Profissional de Futebol,Banfield,Estudiantes de Río Cuarto,2.0,1.0,13.0,14.0,4.0,2.0,7.0,7.0,14.0,15.0,107.0,113.0,54.0,69.0,57.0,43.0,,,11.0,9.0,3.0,6.0,5.0,0.0,3.0,9.0,10.0,8.0,7.0,13.0,4.0,2.0,2.0,2.0,1.95,3.01,5.25,1.57,2.49,2.1,1.79,,,,,1.9,2.9,5.0,1.53,2.37,,,,,,,0.51,0.33,0.19,0.4,0.64,0.48,0.56,,,,,0.53,0.34,0.2,0.65,0.42,,,,,,,2026
Independiente Rivadavia vs Sarmiento,2026-02-04 00:15:00,Independiente Rivadavia won after full-time.,Argentina Liga Profissional de Futebol,Independiente Rivadavia,Sarmiento,2.0,1.0,3.0,9.0,4.0,1.0,8.0,6.0,19.0,16.0,89.0,104.0,56.0,54.0,41.0,59.0,,,16.0,7.0,3.0,9.0,3.0,1.0,7.0,11.0,11.0,12.0,6.0,8.0,6.0,6.0,0.0,3.0,1.78,3.37,5.69,1.53,2.59,2.03,1.86,,,,,1.75,3.3,5.5,1.5,2.5,2.05,1.75,,,,,0.56,0.3,0.18,0.39,0.65,0.49,0.54,,,,,0.57,0.3,0.18,0.67,0.4,0.49,0.57,,,,,2026
Instituto vs Lanús,2026-02-04 00:15:00,Game ended in draw.,Argentina Liga Profissional de Futebol,Instituto,Lanús,2.0,2.0,15.0,3.0,3.0,3.0,7.0,2.0,11.0,12.0,93.0,79.0,49.0,50.0,50.0,50.0,1.0,0.0,8.0,7.0,3.0,5.0,0.0,2.0,5.0,7.0,8.0,10.0,14.0,13.0,6.0,2.0,3.0,3.0,2.94,2.92,2.85,1.71,2.2,2.08,1.82,,,,,2.9,2.87,2.7,1.57,2.25,2.02,1.77,,,,,0.34,0.34,0.35,0.45,0.58,0.48,0.55,,,,,0.34,0.35,0.37,0.64,0.44,0.5,0.56,,,,,2026
Central Córdoba SdE vs Unión Santa Fé,2026-02-07 00:00:00,Central Cordoba SdE won after full-time.,Argentina Liga Profissional de Futebol,Central Cordoba SdE,Unión Santa Fe,1.0,0.0,14.0,8.0,3.0,2.0,5.0,5.0,9.0,16.0,103.0,81.0,62.0,58.0,49.0,51.0,,,5.0,11.0,4.0,5.0,1.0,2.0,9.0,5.0,8.0,5.0,11.0,16.0,2.0,2.0,1.0,2.0,3.79,2.83,2.4,1.6,2.43,,,,,,,3.4,3.0,2.35,1.53,2.37,,,,,,,0.26,0.35,0.42,0.41,0.62,,,,,,,0.29,0.33,0.43,0.65,0.42,,,,,,,2026
Aldosivi vs Rosario Central,2026-02-07 20:00:00,Game ended in draw.,Argentina Liga Profissional de Futebol,Aldosivi,Rosario Central,1.0,1.0,13.0,7.0,7.0,4.0,7.0,3.0,15.0,10.0,99.0,104.0,64.0,55.0,38.0,62.0,,,8.0,6.0,7.0,4.0,1.0,0.0,5.0,9.0,9.0,7.0,20.0,10.0,3.0,3.0,4.0,1.0,4.56,2.98,2.08,1.5,2.67,,,,,,,4.33,3.0,2.1,1.44,2.62,,,,,,,0.22,0.34,0.48,0.37,0.67,,,,,,,0.23,0.33,0.48,0.69,0.38,,,,,,,2026
Racing Club vs Argentinos Juniors,2026-02-07 21:00:00,Racing Club won after full-time.,Argentina Liga Profissional de Futebol,Racing Club,Argentinos Juniors,2.0,1.0,15.0,6.0,4.0,7.0,6.0,5.0,14.0,12.0,73.0,87.0,65.0,61.0,49.0,51.0,,,9.0,9.0,5.0,3.0,2.0,3.0,5.0,10.0,9.0,8.0,16.0,14.0,4.0,1.0,3.0,3.0,2.92,2.97,2.83,1.72,2.18,2.0,1.88,,,,,2.87,2.9,2.8,1.7,2.05,1.97,1.82,,,,,0.34,0.34,0.35,0.46,0.58,0.5,0.53,,,,,0.35,0.34,0.36,0.59,0.49,0.51,0.55,,,,,2026
River Plate vs Tigre,2026-02-07 23:00:00,Tigre won after full-time.,Argentina Liga Profissional de Futebol,River Plate,Tigre,1.0,4.0,3.0,2.0,7.0,2.0,5.0,5.0,17.0,11.0,125.0,74.0,46.0,17.0,71.0,29.0,,,5.0,6.0,12.0,5.0,1.0,0.0,4.0,11.0,10.0,12.0,9.0,13.0,2.0,4.0,2.0,4.0,1.66,3.66,6.18,1.61,2.4,1.81,2.1,2.09,1.8,,,1.61,3.6,6.0,1.53,2.37,1.77,2.02,1.75,2.05,,,0.6,0.27,0.16,0.42,0.62,0.55,0.48,0.48,0.56,,,0.62,0.28,0.17,0.65,0.42,0.56,0.5,0.57,0.49,,,2026
Belgrano vs Banfield,2026-02-08 01:15:00,Belgrano won after full-time.,Argentina Liga Profissional de Futebol,Belgrano,Banfield,1.0,0.0,5.0,8.0,11.0,1.0,4.0,1.0,16.0,6.0,100.0,80.0,67.0,39.0,63.0,37.0,,,12.0,4.0,4.0,2.0,0.0,2.0,3.0,6.0,11.0,5.0,17.0,9.0,2.0,6.0,4.0,2.0,1.82,3.4,5.22,1.71,2.19,1.81,2.09,2.1,1.81,,,1.83,3.4,5.0,1.75,2.0,2.02,1.77,2.02,1.77,,,0.55,0.29,0.19,0.46,0.58,0.55,0.48,0.48,0.55,,,0.55,0.29,0.2,0.57,0.5,0.5,0.56,0.5,0.56,,,2026
Newell's Old Boys vs Defensa y Justicia,2026-02-08 01:15:00,Defensa y Justicia won after full-time.,Argentina Liga Profissional de Futebol,Newell's Old Boys,Defensa y Justicia,2.0,3.0,15.0,7.0,7.0,1.0,11.0,1.0,23.0,4.0,109.0,79.0,81.0,28.0,58.0,42.0,,,16.0,3.0,7.0,1.0,1.0,1.0,1.0,16.0,16.0,4.0,15.0,14.0,0.0,6.0,4.0,1.0,2.2,2.98,4.11,1.58,2.45,,,,,,,2.2,2.9,3.9,1.53,2.37,1.82,1.97,,,,,0.45,0.34,0.24,0.41,0.63,,,,,,,0.45,0.34,0.26,0.65,0.42,0.55,0.51,,,,,2026
Sarmiento vs Atlético Tucumán,2026-02-08 20:00:00,Sarmiento won after full-time.,Argentina Liga Profissional de Futebol,Sarmiento,Atlético Tucumán,2.0,1.0,9.0,13.0,3.0,4.0,5.0,1.0,12.0,5.0,103.0,104.0,56.0,74.0,49.0,51.0,,,10.0,2.0,2.0,3.0,0.0,1.0,8.0,8.0,10.0,7.0,18.0,14.0,2.0,4.0,3.0,6.0,2.8,2.92,3.0,1.68,2.26,2.07,1.83,,,,,2.75,2.8,3.0,1.66,2.1,2.02,1.77,,,,,0.36,0.34,0.33,0.44,0.6,0.48,0.55,,,,,0.36,0.36,0.33,0.6,0.48,0.5,0.56,,,,,2026
Platense vs Independiente,2026-02-08 20:00:00,Independiente won after full-time.,Argentina Liga Profissional de Futebol,Platense,Independiente,0.0,1.0,3.0,10.0,4.0,1.0,3.0,3.0,5.0,10.0,87.0,109.0,51.0,50.0,51.0,49.0,,,2.0,8.0,3.0,2.0,3.0,5.0,6.0,7.0,5.0,4.0,12.0,9.0,5.0,2.0,0.0,4.0,2.88,2.69,3.18,1.55,2.55,,,,,,,2.75,2.8,3.0,1.5,2.5,,,,,,,0.35,0.37,0.31,0.39,0.65,,,,,,,0.36,0.36,0.33,0.67,0.4,,,,,,,2026
Huracán vs San Lorenzo,2026-02-08 22:15:00,Huracán won after full-time.,Argentina Liga Profissional de Futebol,Huracán,San Lorenzo,1.0,0.0,12.0,6.0,1.0,2.0,4.0,4.0,8.0,5.0,103.0,104.0,60.0,44.0,48.0,52.0,,,4.0,2.0,4.0,3.0,1.0,2.0,8.0,9.0,6.0,3.0,17.0,22.0,0.0,2.0,3.0,7.0,2.54,2.69,3.74,1.45,2.86,,,,,,,2.5,2.75,3.4,1.4,2.75,,,,,,,0.39,0.37,0.27,0.35,0.69,,,,,,,0.4,0.36,0.29,0.71,0.36,,,,,,,2026
Vélez Sarsfield vs Boca Juniors,2026-02-09 01:15:00,Vélez Sarsfield won after full-time.,Argentina Liga Profissional de Futebol,Vélez Sarsfield,Boca Juniors,2.0,1.0,3.0,5.0,2.0,7.0,10.0,5.0,15.0,9.0,99.0,92.0,56.0,56.0,50.0,50.0,,,9.0,3.0,6.0,6.0,1.0,2.0,6.0,13.0,11.0,6.0,10.0,8.0,2.0,2.0,0.0,1.0,3.43,2.8,2.6,1.63,2.35,,,,,,,3.1,2.9,2.5,1.57,2.25,,,,,,,0.29,0.36,0.38,0.43,0.61,,,,,,,0.32,0.34,0.4,0.64,0.44,,,,,,,2026
Gimnasia y Esgrima Mendoza vs Instituto,2026-02-09 01:15:00,Gimnasia y Esgrima Mendoza won after full-time.,Argentina Liga Profissional de Futebol,Gimnasia y Esgrima Mendoza,Instituto,1.0,0.0,12.0,13.0,4.0,7.0,5.0,3.0,12.0,11.0,98.0,110.0,55.0,62.0,46.0,54.0,0.0,1.0,6.0,9.0,6.0,2.0,2.0,3.0,5.0,7.0,9.0,7.0,11.0,8.0,5.0,4.0,1.0,1.0,3.34,2.82,2.64,1.57,2.49,,,,,,,3.2,2.8,2.62,1.53,2.37,,,,,,,0.3,0.35,0.38,0.4,0.64,,,,,,,0.31,0.36,0.38,0.65,0.42,,,,,,,2026
Barracas Central vs Gimnasia La Plata,2026-02-09 20:00:00,Barracas Central won after full-time.,Argentina Liga Profissional de Futebol,Barracas Central,Gimnasia La Plata,2.0,0.0,13.0,5.0,2.0,7.0,4.0,8.0,13.0,12.0,94.0,116.0,37.0,71.0,34.0,66.0,,,6.0,4.0,7.0,8.0,0.0,4.0,13.0,6.0,9.0,10.0,17.0,10.0,4.0,3.0,2.0,3.0,2.88,2.85,2.98,1.6,2.43,,,,,,,2.8,2.9,2.8,1.53,2.37,1.9,1.9,,,,,0.35,0.35,0.34,0.41,0.62,,,,,,,0.36,0.34,0.36,0.65,0.42,0.53,0.53,,,,,2026
Estudiantes vs Deportivo Riestra,2026-02-09 22:15:00,Estudiantes won after full-time.,Argentina Liga Profissional de Futebol,Estudiantes,Deportivo Riestra,1.0,0.0,9.0,13.0,4.0,5.0,6.0,3.0,16.0,8.0,118.0,92.0,73.0,37.0,72.0,28.0,,,6.0,5.0,10.0,3.0,3.0,1.0,4.0,9.0,13.0,5.0,7.0,22.0,3.0,5.0,1.0,5.0,1.91,3.06,5.44,1.48,2.76,,,,,,,1.85,3.0,5.25,1.44,2.62,,,,,,,0.52,0.33,0.18,0.36,0.68,,,,,,,0.54,0.33,0.19,0.69,0.38,,,,,,,2026
Lanús vs Talleres Córdoba,2026-02-09 22:15:00,Game ended in draw.,Argentina Liga Profissional de Futebol,Lanús,Talleres Córdoba,1.0,1.0,3.0,12.0,0.0,3.0,4.0,3.0,9.0,12.0,80.0,102.0,40.0,60.0,45.0,55.0,,,7.0,7.0,2.0,5.0,2.0,0.0,6.0,7.0,7.0,8.0,12.0,12.0,4.0,3.0,1.0,1.0,2.07,3.08,4.41,1.71,2.2,1.96,1.92,,,,,2.05,2.9,4.33,1.61,2.2,1.95,1.85,,,,,0.48,0.32,0.23,0.45,0.58,0.51,0.52,,,,,0.49,0.34,0.23,0.62,0.45,0.51,0.54,,,,,2026
Estudiantes de Río Cuarto vs Independiente Rivadavia,2026-02-10 00:30:00,Independiente Rivadavia won after full-time.,Argentina Liga Profissional de Futebol,Estudiantes de Río Cuarto,Independiente Rivadavia,0.0,1.0,15.0,2.0,3.0,4.0,11.0,8.0,12.0,15.0,96.0,108.0,54.0,51.0,49.0,51.0,,,4.0,10.0,8.0,5.0,1.0,5.0,11.0,14.0,11.0,9.0,11.0,7.0,3.0,0.0,4.0,1.0,4.03,2.89,2.28,1.57,2.49,,,,,,,3.9,2.8,2.25,1.5,2.5,,,,,,,0.25,0.35,0.44,0.4,0.64,,,,,,,0.26,0.36,0.44,0.67,0.4,,,,,,,2026
Tigre vs Aldosivi,2026-02-12 22:00:00,Tigre won after full-time.,Argentina Liga Profissional de Futebol,Tigre,Aldosivi,1.0,0.0,2.0,12.0,7.0,4.0,4.0,8.0,14.0,10.0,93.0,96.0,62.0,63.0,44.0,56.0,,,8.0,6.0,6.0,4.0,0.0,1.0,10.0,10.0,11.0,8.0,9.0,17.0,0.0,5.0,3.0,2.0,1.79,3.22,6.0,1.47,2.8,,,,,,,1.75,3.2,6.0,1.44,2.62,1.97,1.82,,,,,0.56,0.31,0.17,0.36,0.68,,,,,,,0.57,0.31,0.17,0.69,0.38,0.51,0.55,,,,,2026
Argentinos Juniors vs River Plate,2026-02-13 00:15:00,Argentinos Juniors won after full-time.,Argentina Liga Profissional de Futebol,Argentinos Juniors,River Plate,1.0,0.0,6.0,8.0,1.0,1.0,5.0,4.0,14.0,9.0,94.0,97.0,69.0,47.0,48.0,52.0,,,7.0,5.0,7.0,4.0,5.0,3.0,8.0,7.0,7.0,3.0,9.0,16.0,1.0,4.0,0.0,4.0,2.33,2.94,3.77,1.74,2.16,1.97,1.91,,,,,2.25,2.9,3.7,1.66,2.1,1.95,1.85,,,,,0.43,0.34,0.27,0.46,0.57,0.51,0.52,,,,,0.44,0.34,0.27,0.6,0.48,0.51,0.54,,,,,2026
Independiente vs Lanús,2026-02-13 23:00:00,Independiente won after full-time.,Argentina Liga Profissional de Futebol,Independiente,Lanús,2.0,0.0,7.0,2.0,7.0,1.0,7.0,4.0,17.0,5.0,88.0,75.0,47.0,13.0,50.0,50.0,,,10.0,2.0,7.0,3.0,3.0,5.0,7.0,8.0,9.0,4.0,18.0,11.0,0.0,1.0,4.0,2.0,2.12,3.02,4.34,1.62,2.38,2.12,1.79,,,,,2.1,2.87,4.33,1.57,2.25,1.75,2.05,,,,,0.47,0.33,0.23,0.42,0.62,0.47,0.56,,,,,0.48,0.35,0.23,0.64,0.44,0.57,0.49,,,,,2026
Unión Santa Fe vs San Lorenzo,2026-02-14 01:15:00,Game ended in draw.,Argentina Liga Profissional de Futebol,Unión Santa Fe,San Lorenzo,,,10.0,8.0,6.0,1.0,12.0,2.0,23.0,5.0,85.0,81.0,70.0,32.0,54.0,46.0,,,17.0,4.0,6.0,1.0,2.0,1.0,7.0,12.0,16.0,5.0,10.0,14.0,2.0,4.0,1.0,5.0,2.16,2.76,4.79,1.44,2.89,,,,,,,2.15,2.7,4.5,1.4,2.75,,,,,,,0.46,0.36,0.21,0.35,0.69,,,,,,,0.47,0.37,0.22,0.71,0.36,,,,,,,2026
Defensa y Justicia vs Vélez Sarsfield,2026-02-14 01:15:00,Game ended in draw.,Argentina Liga Profissional de Futebol,Defensa y Justicia,Vélez Sarsfield,1.0,1.0,3.0,1.0,5.0,1.0,1.0,10.0,6.0,12.0,49.0,91.0,37.0,90.0,34.0,66.0,,,5.0,8.0,1.0,4.0,0.0,1.0,11.0,4.0,3.0,11.0,12.0,9.0,1.0,1.0,2.0,2.0,3.65,2.91,2.41,1.62,2.38,2.09,1.81,,,,,3.7,2.8,2.35,1.57,2.25,1.75,2.05,,,,,0.27,0.34,0.41,0.42,0.62,0.48,0.55,,,,,0.27,0.36,0.43,0.64,0.44,0.57,0.49,,,,,2026
Banfield vs Racing Club,2026-02-14 20:30:00,Racing Club won after full-time.,Argentina Liga Profissional de Futebol,Banfield,Racing Club,0.0,2.0,11.0,12.0,8.0,3.0,5.0,3.0,11.0,11.0,93.0,93.0,87.0,48.0,43.0,57.0,0.0,1.0,5.0,7.0,6.0,4.0,4.0,3.0,5.0,7.0,7.0,7.0,5.0,14.0,3.0,3.0,1.0,5.0,4.54,3.33,1.94,1.76,2.13,1.78,2.07,2.11,1.8,,,4.33,3.3,1.9,1.7,2.05,1.77,2.02,2.05,1.75,,,0.22,0.3,0.52,0.47,0.57,0.56,0.48,0.47,0.56,,,0.23,0.3,0.53,0.59,0.49,0.56,0.5,0.49,0.57,,,2026
Huracán vs Sarmiento,2026-02-14 22:45:00,Huracán won after full-time.,Argentina Liga Profissional de Futebol,Huracán,Sarmiento,1.0,0.0,10.0,6.0,6.0,2.0,4.0,2.0,9.0,3.0,101.0,91.0,42.0,21.0,55.0,45.0,,,7.0,1.0,2.0,2.0,3.0,1.0,5.0,9.0,6.0,2.0,5.0,16.0,0.0,3.0,2.0,7.0,1.81,3.2,5.85,1.48,2.74,,,,,,,1.8,3.1,6.0,1.44,2.62,,,,,,,0.55,0.31,0.17,0.36,0.68,,,,,,,0.56,0.32,0.17,0.69,0.38,,,,,,,2026
Talleres Córdoba vs Gimnasia y Esgrima Mendoza,2026-02-14 22:45:00,Talleres Córdoba won after full-time.,Argentina Liga Profissional de Futebol,Talleres Córdoba,Gimnasia y Esgrima Mendoza,2.0,1.0,11.0,9.0,4.0,2.0,3.0,3.0,12.0,8.0,99.0,75.0,27.0,11.0,63.0,37.0,,,5.0,5.0,7.0,3.0,1.0,1.0,3.0,8.0,10.0,7.0,4.0,8.0,4.0,4.0,2.0,1.0,1.7,3.4,6.48,1.53,2.59,2.07,1.78,,,,,1.66,3.25,7.0,1.44,2.62,,,,,,,0.59,0.29,0.15,0.39,0.65,0.48,0.56,,,,,0.6,0.31,0.14,0.69,0.38,,,,,,,2026
Atlético Tucumán vs Estudiantes de Río Cuarto,2026-02-15 01:00:00,Atlético Tucumán won after full-time.,Argentina Liga Profissional de Futebol,Atlético Tucumán,Estudiantes de Río Cuarto,4.0,0.0,14.0,15.0,7.0,2.0,8.0,3.0,18.0,5.0,58.0,58.0,58.0,50.0,49.0,51.0,1.0,0.0,11.0,3.0,7.0,2.0,7.0,3.0,7.0,7.0,14.0,3.0,13.0,11.0,0.0,3.0,1.0,3.0,1.92,3.25,4.82,1.63,2.36,2.01,1.87,,,,,1.83,3.3,4.75,1.57,2.25,1.95,1.85,,,,,0.52,0.31,0.21,0.42,0.61,0.5,0.53,,,,,0.55,0.3,0.21,0.64,0.44,0.51,0.54,,,,,2026
