team,media_home_goals,media_sofridos_home_goals,media_home_corners,media_sofridos_home_corners,media_home_shots-off-target,media_sofridos_home_shots-off-target,media_home_shots-total,media_sofridos_home_shots-total,media_home_attacks,media_sofridos_home_attacks,media_home_dangerous-attacks,media_sofridos_home_dangerous-attacks,media_home_ball-possession,media_sofridos_home_ball-possession,media_home_penalties,media_sofridos_home_penalties,media_home_shots-insidebox,media_sofridos_home_shots-insidebox,media_home_shots-outsidebox,media_sofridos_home_shots-outsidebox,media_home_offsides,media_sofridos_home_offsides,media_home_goals-kicks,media_sofridos_home_goals-kicks,media_home_goal-attempts,media_sofridos_home_goal-attempts,media_home_fouls,media_sofridos_home_fouls,media_home_saves,media_sofridos_home_saves,media_home_yellowcards,media_sofridos_home_yellowcards,media_prob_home_home_pinacle,media_prob_home_draw_pinacle,media_prob_home_away_pinacle,media_prob_home_btts_pinacle,media_prob_home_no_btts_pinacle,media_prob_home_over_pinnacle_2,media_prob_home_under_pinnacle_2,media_prob_home_over_pinnacle_2_25,media_prob_home_under_pinnacle_2_25,media_prob_home_over_pinnacle_2_5,media_prob_home_under_pinnacle_2_5,media_prob_home_bet365_home,media_prob_home_bet365_draw,media_prob_home_bet365_away,media_prob_home_btts_bet365_no,media_prob_home_btts_bet365_yes,media_prob_home_over_bet365_2_0,media_prob_home_under_bet365_2_0,"media_prob_home_over_bet365_2_0, 2_5","media_prob_home_under_bet365_2_0, 2_5",media_prob_home_over_bet365_2_5,media_prob_home_under_bet365_2_5,name_league,ano,media_sofridos_away_goals,media_away_goals,media_sofridos_away_corners,media_away_corners,media_sofridos_away_shots-off-target,media_away_shots-off-target,media_sofridos_away_shots-total,media_away_shots-total,media_sofridos_away_attacks,media_away_attacks,media_sofridos_away_dangerous-attacks,media_away_dangerous-attacks,media_sofridos_away_ball-possession,media_away_ball-possession,media_sofridos_away_penalties,media_away_penalties,media_sofridos_away_shots-insidebox,media_away_shots-insidebox,media_sofridos_away_shots-outsidebox,media_away_shots-outsidebox,media_sofridos_away_offsides,media_away_offsides,media_sofridos_away_goals-kicks,media_away_goals-kicks,media_sofridos_away_goal-attempts,media_away_goal-attempts,media_sofridos_away_fouls,media_away_fouls,media_sofridos_away_saves,media_away_saves,media_sofridos_away_yellowcards,media_away_yellowcards,media_prob_away_home_pinacle,media_prob_away_draw_pinacle,media_prob_away_away_pinacle,media_prob_away_btts_pinacle,media_prob_away_no_btts_pinacle,media_prob_away_over_pinnacle_2,media_prob_away_under_pinnacle_2,media_prob_away_over_pinnacle_2_25,media_prob_away_under_pinnacle_2_25,media_prob_away_over_pinnacle_2_5,media_prob_away_under_pinnacle_2_5,media_prob_away_bet365_home,media_prob_away_bet365_draw,media_prob_away_bet365_away,media_prob_away_btts_bet365_no,media_prob_away_btts_bet365_yes,media_prob_away_over_bet365_2_0,media_prob_away_under_bet365_2_0,"media_prob_away_over_bet365_2_0, 2_5","media_prob_away_under_bet365_2_0, 2_5",media_prob_away_over_bet365_2_5,media_prob_away_under_bet365_2_5
Iwaki,0.71,0.86,5.14,5.0,6.71,3.71,14.29,10.57,102.86,107.29,65.71,57.0,50.57,49.43,,,9.57,6.71,4.71,3.86,2.57,1.29,6.71,10.57,9.67,5.5,10.86,9.43,1.43,2.57,1.0,1.57,0.5,0.29,0.29,,,,,0.53,0.52,0.52,0.54,0.56,0.28,0.27,0.54,0.54,,,0.52,0.52,0.53,0.53,Liga de Visão de 100 Anos J2-J3,2026,1.57,1.86,4.71,6.86,3.29,5.29,9.14,12.57,78.43,85.43,49.29,59.0,51.29,48.71,,,6.0,9.33,3.33,3.5,1.17,2.33,11.0,9.33,9.5,11.0,7.17,13.17,3.0,3.2,1.0,2.29,0.3,0.3,0.48,,,,,0.52,0.53,0.52,0.54,0.29,0.3,0.52,0.51,0.58,,,0.52,0.54,0.54,0.51
Júbilo Iwata,0.67,1.5,2.5,5.33,4.17,3.67,9.33,14.17,80.17,89.33,45.5,53.17,43.0,57.0,0.0,1.0,6.33,9.33,3.0,4.83,1.67,0.83,9.17,9.0,6.5,8.5,9.33,12.67,3.6,3.2,1.33,1.5,0.41,0.3,0.36,,,0.54,0.51,0.53,0.54,0.52,0.54,0.41,0.31,0.38,0.54,0.56,,,0.51,0.54,0.52,0.54,Liga de Visão de 100 Anos J2-J3,2026,1.43,1.29,5.0,4.71,4.71,4.29,11.43,11.14,78.57,74.57,51.29,45.0,48.14,51.86,0.0,1.0,7.57,7.71,3.86,3.43,1.71,1.71,8.43,9.43,7.0,6.33,14.0,12.0,2.14,1.86,2.0,1.14,0.4,0.3,0.38,,,0.52,0.54,0.51,0.55,0.52,0.55,0.4,0.31,0.39,0.52,0.57,0.56,0.5,0.56,0.5,0.53,0.53
Kagoshima United,1.33,0.83,8.17,3.0,5.67,2.67,14.5,5.5,76.17,79.17,60.83,37.5,41.5,58.5,,,7.67,2.67,6.83,2.83,1.0,1.17,6.33,12.17,9.0,4.0,9.33,6.5,1.0,4.0,1.0,1.2,0.57,0.29,0.23,,,0.53,0.52,0.53,0.53,0.53,0.54,0.57,0.29,0.25,0.57,0.51,0.51,0.55,0.54,0.52,0.56,0.5,Liga de Visão de 100 Anos J2-J3,2026,1.0,0.6,3.0,7.29,1.71,4.57,4.86,12.57,78.0,86.86,29.43,49.43,53.57,46.43,0.5,0.5,2.86,7.43,2.0,5.14,2.0,1.29,13.14,6.14,3.67,7.67,9.29,11.57,3.29,1.71,1.29,1.29,0.3,0.3,0.48,,,0.53,0.54,0.52,0.54,0.51,0.55,0.33,0.31,0.47,0.57,0.52,0.51,0.55,0.52,0.54,0.51,0.54
Kamatamare Sanuki,0.83,1.67,4.0,4.5,3.83,4.5,10.17,10.83,87.33,84.33,40.5,38.33,44.17,55.83,0.0,1.0,6.0,7.0,4.17,3.83,2.2,1.8,9.17,8.83,5.0,7.0,11.83,8.83,2.33,1.17,1.33,0.33,0.31,0.3,0.48,,,0.55,0.5,0.52,0.53,0.52,0.55,0.3,0.31,0.49,0.57,0.52,,,0.53,0.53,0.51,0.54,Liga de Visão de 100 Anos J2-J3,2026,1.5,0.62,6.12,3.88,4.38,3.5,12.62,8.88,84.12,75.62,43.38,43.88,60.62,39.38,,,8.5,3.88,4.12,5.0,2.29,1.0,9.38,9.38,9.25,7.25,7.88,11.5,1.88,3.12,1.0,1.38,0.58,0.28,0.22,,,,,0.54,0.51,0.52,0.54,0.6,0.27,0.24,0.57,0.52,,,0.5,0.56,0.52,0.53
Kataller Toyama,2.12,1.25,7.5,4.5,7.0,4.38,20.0,9.62,91.25,79.5,57.12,39.38,57.12,42.88,,,10.62,5.38,9.38,4.25,2.43,1.43,7.88,11.62,11.4,6.0,8.0,11.12,2.12,4.25,1.71,2.14,0.51,0.29,0.28,,,,,0.55,0.51,0.52,0.54,0.51,0.29,0.3,0.56,0.53,,,0.52,0.55,0.51,0.55,Liga de Visão de 100 Anos J2-J3,2026,0.8,2.0,4.4,6.4,6.6,3.2,15.2,15.2,90.4,88.0,57.6,53.6,49.4,50.6,0.0,1.0,9.6,9.4,5.6,5.8,1.8,2.6,8.4,11.2,10.0,10.0,9.4,10.6,4.8,3.4,1.2,1.8,0.36,0.29,0.42,,,,,0.54,0.52,0.51,0.54,0.36,0.31,0.43,0.54,0.55,,,0.54,0.52,0.54,0.52
Kochi United,1.67,0.5,4.57,4.86,3.71,2.71,11.0,8.43,79.29,82.43,43.86,48.57,49.86,50.14,1.0,0.0,6.0,4.14,5.0,4.29,1.86,1.43,8.86,8.43,4.0,8.0,9.29,9.29,2.14,2.14,1.43,1.43,0.39,0.3,0.38,,,0.53,0.52,0.52,0.53,0.5,0.56,0.4,0.32,0.38,0.57,0.52,0.53,0.53,0.52,0.54,,,Liga de Visão de 100 Anos J2-J3,2026,1.83,0.83,5.57,4.71,4.71,4.14,11.14,9.29,83.0,89.43,45.57,44.0,48.57,51.43,,,6.14,4.86,5.0,4.43,1.5,1.0,9.14,10.71,7.5,4.25,9.71,7.14,2.33,2.17,1.8,0.6,0.46,0.3,0.33,,,,,0.53,0.52,0.52,0.54,0.47,0.31,0.31,0.54,0.55,,,0.54,0.52,0.52,0.54
Matsumoto Yamaga,1.71,1.14,5.5,4.25,4.88,4.38,11.25,9.62,86.25,84.5,57.0,52.75,47.12,52.88,0.0,1.0,7.43,5.71,4.29,3.71,2.67,1.33,11.0,12.57,9.5,4.5,11.86,9.86,1.43,2.29,1.12,1.5,0.43,0.3,0.35,,,0.52,0.52,0.51,0.55,0.51,0.55,0.43,0.31,0.36,0.55,0.54,0.55,0.51,0.53,0.52,0.53,0.53,Liga de Visão de 100 Anos J2-J3,2026,0.8,2.6,6.4,5.2,3.4,5.0,10.4,15.2,87.0,84.4,56.8,53.4,60.0,40.0,1.0,0.0,6.6,9.4,3.8,5.8,1.4,1.2,10.6,9.6,7.67,11.33,9.6,12.0,3.4,2.2,0.5,1.0,0.41,0.29,0.38,,,,,0.53,0.52,0.52,0.55,0.39,0.3,0.42,0.49,0.59,,,0.55,0.51,0.55,0.51
Montedio Yamagata,1.0,1.38,4.25,5.38,3.88,4.38,11.12,13.5,93.88,96.25,43.38,51.5,50.5,49.5,0.0,1.0,5.88,8.25,5.25,5.25,1.88,1.12,10.25,7.75,11.2,7.8,9.25,10.5,2.88,2.75,1.0,0.5,0.35,0.29,0.43,,,0.56,0.49,0.55,0.51,0.51,0.55,0.36,0.3,0.44,0.55,0.54,,,0.54,0.52,0.52,0.53,Liga de Visão de 100 Anos J2-J3,2026,1.67,0.67,7.33,2.17,5.0,2.33,14.83,6.33,90.5,87.0,65.5,36.67,51.83,48.17,,,8.33,3.17,6.5,3.17,0.6,2.2,6.33,13.5,7.67,4.67,13.5,11.83,1.5,3.17,1.67,1.5,0.48,0.29,0.31,,,0.53,0.52,0.54,0.52,0.51,0.54,0.48,0.3,0.33,0.57,0.52,0.53,0.52,0.51,0.55,0.52,0.54
Nara Club,2.33,1.67,3.8,6.2,2.6,3.8,9.2,11.8,80.8,91.2,38.2,57.4,56.0,44.0,1.0,0.0,6.4,7.0,2.8,4.8,1.5,3.0,9.6,8.0,6.0,6.25,9.4,10.2,2.4,2.4,0.8,1.0,0.31,0.29,0.48,,,,,0.54,0.52,0.52,0.54,0.31,0.29,0.49,0.53,0.56,,,0.5,0.55,0.52,0.53,Liga de Visão de 100 Anos J2-J3,2026,2.22,1.11,5.89,3.67,5.0,3.11,16.67,7.67,90.56,85.56,57.33,45.22,43.44,56.56,0.5,0.5,9.78,4.56,6.89,3.11,2.62,1.12,7.89,10.22,12.8,7.2,8.11,8.44,1.67,3.78,0.43,1.0,0.56,0.28,0.25,,,,,0.54,0.52,0.54,0.52,0.57,0.28,0.26,0.57,0.52,,,0.54,0.52,0.52,0.53
Oita Trinita,0.8,1.8,4.83,4.33,3.17,4.17,9.67,12.17,79.83,73.5,39.83,42.5,54.17,45.83,,,5.67,8.0,4.0,4.17,0.83,1.17,9.0,6.5,6.33,8.0,7.33,10.0,2.33,2.5,1.0,0.67,0.39,0.33,0.36,,,0.52,0.53,0.51,0.54,,,0.39,0.32,0.38,0.58,0.51,0.53,0.53,0.52,0.53,,,Liga de Visão de 100 Anos J2-J3,2026,1.29,1.14,4.88,4.75,4.62,4.5,10.75,11.0,77.25,77.0,46.0,45.12,48.38,51.62,,,5.25,6.5,5.5,4.5,1.14,0.43,9.25,9.0,7.75,6.5,9.12,11.0,2.0,2.25,1.12,2.12,0.39,0.32,0.36,,,0.54,0.52,0.52,0.53,0.51,0.56,0.39,0.32,0.39,0.57,0.51,0.52,0.54,0.54,0.52,0.55,0.51
